MariaDB [dbtugas5]> SELECT o.addressLine1, o.phone, o.city as kota,
    -> e.firstName, e.email, e.jobTitle, c.customerName,
    -> c.phone as telp, c.city, p.paymentDate, p.amount
    -> FROM employees as e
    -> INNER JOIN offices as o ON e.officeCode = o.officeCode
    -> INNER JOIN customers as c ON e.employeeNumber = c.salesRepEmployeeNumber
    -> INNER JOIN payments as p ON c.customerNumber = p.customerNumber;
ERROR 2006 (HY000): MySQL server has gone away
No connection. Trying to reconnect...
Connection id:    793
Current database: dbtugas5

+--------------------------+------------------+---------------+-----------+---------------------------------+-----------+------------------------------------+--------------------+-------------------+-------------+-----------+
| addressLine1             | phone            | kota          | firstName | email                           | jobTitle  | customerName                       | telp               | city              | paymentDate | amount    |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Lyon Souveniers                    | +33 1 46 62 7555   | Paris             | 2005-05-17  |  17928.09 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Lyon Souveniers                    | +33 1 46 62 7555   | Paris             | 2004-12-30  |  26311.63 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Lyon Souveniers                    | +33 1 46 62 7555   | Paris             | 2003-07-18  |  23419.47 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Marseille Mini Autos               | 91.24.4555         | Marseille         | 2004-12-11  |  18888.31 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Marseille Mini Autos               | 91.24.4555         | Marseille         | 2003-05-25  |  50824.66 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Marseille Mini Autos               | 91.24.4555         | Marseille         | 2005-01-29  |   1834.56 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Reims Collectables                 | 26.47.1555         | Reims             | 2005-01-10  |  49705.52 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Reims Collectables                 | 26.47.1555         | Reims             | 2003-07-21  |  13920.26 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Reims Collectables                 | 26.47.1555         | Reims             | 2003-05-21  |  16700.47 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Reims Collectables                 | 26.47.1555         | Reims             | 2005-06-09  |  46656.94 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Auto Canal+ Petit                  | (1) 47.55.6555     | Paris             | 2005-04-23  |  12190.85 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Auto Canal+ Petit                  | (1) 47.55.6555     | Paris             | 2004-01-28  |  49165.16 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Loui      | lbondur@classicmodelcars.com    | Sales Rep | Auto Canal+ Petit                  | (1) 47.55.6555     | Paris             | 2004-06-17  |  25080.96 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Atelier graphique                  | 40.32.2555         | Nantes            | 2004-10-19  |   6066.78 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Atelier graphique                  | 40.32.2555         | Nantes            | 2003-06-05  |  14571.44 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Atelier graphique                  | 40.32.2555         | Nantes            | 2004-12-18  |   1676.14 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | La Rochelle Gifts                  | 40.67.8555         | Nantes            | 2004-11-14  |  19501.82 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | La Rochelle Gifts                  | 40.67.8555         | Nantes            | 2004-08-08  |  47924.19 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | La Rochelle Gifts                  | 40.67.8555         | Nantes            | 2005-02-22  |  49523.67 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2003-07-19  |  36251.03 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-11-01  |  36140.38 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2005-05-19  |  46895.48 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-01-30  |  59830.55 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-12-31  | 116208.40 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2005-03-25  |  65071.26 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2005-03-18  | 120166.58 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2003-10-26  |  49539.37 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2003-02-25  |  40206.20 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2003-12-09  |  63843.55 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-07-09  |  35420.74 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-08-16  |  20009.53 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Euro+ Shopping Channel             | (91) 555 94 44     | Madrid            | 2004-05-17  |  26155.91 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Daedalus Designs Imports           | 20.16.1555         | Lille             | 2004-03-15  |  18997.89 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Daedalus Designs Imports           | 20.16.1555         | Lille             | 2003-11-22  |  42783.81 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Mini Caravy                        | 88.60.1555         | Strasbourg        | 2005-05-03  |  35157.75 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Mini Caravy                        | 88.60.1555         | Strasbourg        | 2004-06-21  |   4632.31 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Mini Caravy                        | 88.60.1555         | Strasbourg        | 2004-05-04  |  36069.26 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Alpha Cognac                       | 61.77.6555         | Toulouse          | 2003-11-22  |  33818.34 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Alpha Cognac                       | 61.77.6555         | Toulouse          | 2005-06-03  |  12432.32 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Alpha Cognac                       | 61.77.6555         | Toulouse          | 2003-07-21  |  14232.70 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Auto Associ├⌐s & Cie.               | 30.59.8555         | Versailles        | 2004-02-10  |   5759.42 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Gerard    | ghernande@classicmodelcars.com  | Sales Rep | Auto Associ├⌐s & Cie.               | 30.59.8555         | Versailles        | 2004-10-22  |  53116.99 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Danish Wholesale Imports           | 31 12 3555         | Kobenhavn         | 2004-07-03  |   4710.73 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Danish Wholesale Imports           | 31 12 3555         | Kobenhavn         | 2004-04-26  |  28211.70 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Danish Wholesale Imports           | 31 12 3555         | Kobenhavn         | 2004-12-01  |  20564.86 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Danish Wholesale Imports           | 31 12 3555         | Kobenhavn         | 2003-02-20  |  53959.21 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Heintze Collectables               | 86 21 3555         | ├àrhus             | 2003-10-31  |  36164.46 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Heintze Collectables               | 86 21 3555         | ├àrhus             | 2004-11-02  |  53745.34 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Amica Models & Co.                 | 011-4988555        | Torino            | 2004-09-19  |  33924.24 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Amica Models & Co.                 | 011-4988555        | Torino            | 2004-09-04  |  48298.99 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Rovelli Gifts                      | 035-640555         | Bergamo           | 2004-12-05  |  37654.09 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Rovelli Gifts                      | 035-640555         | Bergamo           | 2003-03-02  |  52151.81 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Rovelli Gifts                      | 035-640555         | Bergamo           | 2003-11-24  |  37723.79 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Petit Auto                         | (02) 5554 67       | Bruxelles         | 2004-08-09  |  45352.47 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Petit Auto                         | (02) 5554 67       | Bruxelles         | 2004-03-03  |  16901.38 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Royale Belge                       | (071) 23 67 2555   | Charleroi         | 2004-12-03  |  12081.52 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Royale Belge                       | (071) 23 67 2555   | Charleroi         | 2003-04-19  |   1627.56 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Royale Belge                       | (071) 23 67 2555   | Charleroi         | 2005-02-03  |  14379.90 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Royale Belge                       | (071) 23 67 2555   | Charleroi         | 2003-08-22  |   1128.20 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Salzburg Collectables              | 6562-9555          | Salzburg          | 2003-05-12  |  35826.33 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Salzburg Collectables              | 6562-9555          | Salzburg          | 2004-08-01  |   6419.84 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Salzburg Collectables              | 6562-9555          | Salzburg          | 2004-11-27  |  42813.83 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | L'ordine Souveniers                | 0522-556555        | Reggio Emilia     | 2003-11-18  |  38524.29 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | L'ordine Souveniers                | 0522-556555        | Reggio Emilia     | 2004-07-18  |  51619.02 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Mini Auto Werke                    | 7675-3555          | Graz              | 2003-11-15  |  27121.90 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Mini Auto Werke                    | 7675-3555          | Graz              | 2003-11-20  |  15130.97 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Mini Auto Werke                    | 7675-3555          | Graz              | 2005-05-03  |   8807.12 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Frau da Collezione                 | +39 022515555      | Milan             | 2004-02-17  |   7612.06 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Pamela    | pcastillo@classicmodelcars.com  | Sales Rep | Frau da Collezione                 | +39 022515555      | Milan             | 2003-10-27  |  17746.26 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Enaco Distributors                 | (93) 203 4555      | Barcelona         | 2003-05-09  |   3101.40 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Enaco Distributors                 | (93) 203 4555      | Barcelona         | 2004-12-06  |  24945.21 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Enaco Distributors                 | (93) 203 4555      | Barcelona         | 2003-12-14  |  40473.86 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Vida Sport, Ltd                    | 0897-034555        | Gen├¿ve            | 2004-03-13  |  47375.92 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Vida Sport, Ltd                    | 0897-034555        | Gen├¿ve            | 2004-09-18  |  61402.00 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | CAF Imports                        | +34 913 728 555    | Madrid            | 2003-11-24  |  31428.21 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | CAF Imports                        | +34 913 728 555    | Madrid            | 2004-04-02  |  15322.93 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Corrida Auto Replicas, Ltd         | (91) 555 22 82     | Madrid            | 2004-11-15  |  33145.56 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Corrida Auto Replicas, Ltd         | (91) 555 22 82     | Madrid            | 2004-02-06  |  22162.61 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Corrida Auto Replicas, Ltd         | (91) 555 22 82     | Madrid            | 2003-06-13  |  57131.92 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Iberia Gift Imports, Corp.         | (95) 555 82 82     | Sevilla           | 2004-10-26  |   3474.66 |
| 43 Rue Jouffroy D'abbans | +33 14 723 4404  | Paris         | Martin    | mgerard@classicmodelcars.com    | Sales Rep | Iberia Gift Imports, Corp.         | (95) 555 82 82     | Sevilla           | 2003-11-29  |  47513.19 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Dragon Souveniers, Ltd.            | +65 221 7555       | Singapore         | 2003-04-22  |  44380.15 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Dragon Souveniers, Ltd.            | +65 221 7555       | Singapore         | 2004-08-11  |   2611.84 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Dragon Souveniers, Ltd.            | +65 221 7555       | Singapore         | 2003-12-26  | 105743.00 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Dragon Souveniers, Ltd.            | +65 221 7555       | Singapore         | 2005-03-27  |   3516.04 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Osaka Souveniers Co.               | +81 06 6342 5555   | Kita-ku           | 2004-04-17  |  15183.63 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Osaka Souveniers Co.               | +81 06 6342 5555   | Kita-ku           | 2004-01-19  |  47177.59 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | King Kong Collectables, Co.        | +852 2251 1555     | Central Hong Kong | 2003-12-09  |  45480.79 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Cruz & Sons Co.                    | +63 2 555 3587     | Makati City       | 2003-12-02  |  20644.24 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Cruz & Sons Co.                    | +63 2 555 3587     | Makati City       | 2004-11-19  |  15822.84 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Cruz & Sons Co.                    | +63 2 555 3587     | Makati City       | 2003-03-09  |  51001.22 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Tokyo Collectables, Ltd            | +81 3 3584 0555    | Minato-ku         | 2005-02-14  |  33967.73 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Tokyo Collectables, Ltd            | +81 3 3584 0555    | Minato-ku         | 2004-06-21  |  22037.91 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Tokyo Collectables, Ltd            | +81 3 3584 0555    | Minato-ku         | 2005-05-18  |    615.45 |
| 4-1 Kioicho              | +81 33 224 5000  | Tokyo         | Mami      | mnishi@classicmodelcars.com     | Sales Rep | Tokyo Collectables, Ltd            | +81 3 3584 0555    | Minato-ku         | 2004-11-29  |  48927.64 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectors, Co.         | 03 9520 4555       | Melbourne         | 2003-05-20  |  45864.03 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectors, Co.         | 03 9520 4555       | Melbourne         | 2004-12-15  |  82261.22 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectors, Co.         | 03 9520 4555       | Melbourne         | 2003-05-31  |   7565.08 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectors, Co.         | 03 9520 4555       | Melbourne         | 2004-03-10  |  44894.74 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Anna's Decorations, Ltd            | 02 9936 8555       | North Sydney      | 2005-02-09  |  27083.78 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Anna's Decorations, Ltd            | 02 9936 8555       | North Sydney      | 2003-11-13  |  38547.19 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Anna's Decorations, Ltd            | 02 9936 8555       | North Sydney      | 2003-09-28  |  41554.73 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Anna's Decorations, Ltd            | 02 9936 8555       | North Sydney      | 2005-04-30  |  29848.52 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Souveniers And Things Co.          | +61 2 9495 8555    | Chatswood         | 2003-08-03  |  24013.52 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Souveniers And Things Co.          | +61 2 9495 8555    | Chatswood         | 2004-08-02  |  35806.73 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Souveniers And Things Co.          | +61 2 9495 8555    | Chatswood         | 2005-01-03  |  31835.36 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Gift Network, Co        | 61-7-3844-6555     | South Brisbane    | 2003-11-15  |  23936.53 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Gift Network, Co        | 61-7-3844-6555     | South Brisbane    | 2003-10-17  |   9821.32 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Gift Network, Co        | 61-7-3844-6555     | South Brisbane    | 2005-03-01  |  21432.31 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectables, Ltd       | 61-9-3844-6555     | Glen Waverly      | 2004-07-28  |   9415.13 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Andy      | afixter@classicmodelcars.com    | Sales Rep | Australian Collectables, Ltd       | 61-9-3844-6555     | Glen Waverly      | 2003-12-10  |  35505.63 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Handji Gifts& Co                   | +65 224 1555       | Singapore         | 2004-09-16  |  38785.48 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Handji Gifts& Co                   | +65 224 1555       | Singapore         | 2004-07-07  |  44160.92 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Handji Gifts& Co                   | +65 224 1555       | Singapore         | 2004-02-28  |  22474.17 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Down Under Souveniers, Inc         | +64 9 312 5555     | Auckland          | 2005-05-23  |  75020.13 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Down Under Souveniers, Inc         | +64 9 312 5555     | Auckland          | 2004-06-24  |  37281.36 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Down Under Souveniers, Inc         | +64 9 312 5555     | Auckland          | 2003-07-05  |   2880.00 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Down Under Souveniers, Inc         | +64 9 312 5555     | Auckland          | 2004-12-24  |  39440.59 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | GiftsForHim.com                    | 64-9-3763555       | Auckland          | 2003-12-16  |  20220.04 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | GiftsForHim.com                    | 64-9-3763555       | Auckland          | 2004-05-15  |  36442.34 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Extreme Desk Decorations, Ltd      | 04 499 9555        | Wellington        | 2004-07-25  |  35034.57 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Extreme Desk Decorations, Ltd      | 04 499 9555        | Wellington        | 2004-04-14  |  31670.37 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Kelly's Gift Shop                  | +64 9 5555500      | Auckland          | 2005-05-25  |  30253.75 |
